anime_id,title,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,producer,licensor,studio,genre,premiered year
2553,Flanders no Inu,TV,Novel,52,Finished Airing,"Jan 5, 1975 to Dec 28, 1975",26 min. per ep.,G - All Ages,7.46,851,1767.0,5707,3377,9,Winter 1975,,,Nippon Animation,"Drama, Historical, Slice of Life",1975
2817,Cinderella Monogatari,TV,Unknown,26,Finished Airing,"Apr 4, 1996 to Oct 3, 1996",24 min. per ep.,G - All Ages,7.46,2146,1760.0,5128,4423,35,Spring 1996,,,Tatsunoko Production,"Kids, Adventure, Fantasy, Romance",1996
3358,Kure-nai,TV,Light novel,12,Finished Airing,"Apr 4, 2008 to Jun 20, 2008",25 min. per ep.,PG-13 - Teens 13 or older,7.46,29923,1778.0,1192,68437,221,Spring 2008,"Yomiko Advertising, Pony Canyon, Half H.P Studio, Shueisha",Sentai Filmworks,Brain&#039;s Base,"Comedy, Drama, Martial Arts",2008
27899,Tokyo Ghoul √A,TV,Manga,12,Finished Airing,"Jan 9, 2015 to Mar 27, 2015",24 min. per ep.,R - 17+ (violence & profanity),7.45,452829,1835.0,41,682668,7950,Winter 2015,"Marvelous AQL, Shueisha",Funimation,Studio Pierrot,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",2015
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",TV,Light novel,10,Finished Airing,"Oct 10, 2013 to Dec 12, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.45,134497,1818.0,289,241834,1300,Fall 2013,"DAX Production, Studio Jack, MAGES.",Sentai Filmworks,Diomedea,"Comedy, Romance, School",2013
15751,Senyuu.,TV,Web manga,13,Finished Airing,"Jan 9, 2013 to Apr 3, 2013",4 min. per ep.,PG-13 - Teens 13 or older,7.45,36193,1824.0,1048,78955,503,Winter 2013,"TV Tokyo, Bandai Visual, Lantis, Barnum Studio, Dwango, Good Smile Company",,"Ordet, LIDENFILMS","Action, Comedy, Parody, Fantasy, Shounen",2013
5984,Ristorante Paradiso,TV,Manga,11,Finished Airing,"Apr 9, 2009 to Jun 25, 2009",22 min. per ep.,PG-13 - Teens 13 or older,7.45,8804,1821.0,2199,28032,124,Spring 2009,"Fuji TV, Fuji Pacific Music Publishing, Sony PCL",Nozomi Entertainment,David Production,"Drama, Josei, Romance, Slice of Life",2009
501,Doraemon,TV,Manga,26,Finished Airing,"Apr 1, 1973 to Sep 30, 1973",25 min. per ep.,PG - Children,7.45,5442,1799.0,3521,11104,115,Spring 1973,,,,"Adventure, Comedy, Fantasy, Kids, Shounen",1973
19163,Date A Live II,TV,Light novel,10,Finished Airing,"Apr 12, 2014 to Jun 14, 2014",24 min. per ep.,R - 17+ (violence & profanity),7.45,161651,1797.0,252,270405,1571,Spring 2014,"Kadokawa Shoten, AT-X, Nippon Columbia",Funimation,Production IMS,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",2014
11179,Papa no Iukoto wo Kikinasai!,TV,Light novel,12,Finished Airing,"Jan 11, 2012 to Mar 28, 2012",23 min. per ep.,PG-13 - Teens 13 or older,7.45,67827,1819.0,699,121945,519,Winter 2012,"Starchild Records, KlockWorx, PPP, Studio Mausu, Shueisha",Sentai Filmworks,feel.,"Comedy, Romance, Slice of Life",2012
9383,Chie-chan Funsenki: Jarinko Chie,TV,Unknown,39,Finished Airing,"Oct 19, 1991 to Sep 22, 1992",25 min. per ep.,None,7.45,31,9846.0,11152,207,0,Fall 1991,,,,"Slice of Life, Comedy, Drama, Seinen",1991
1426,Lupin III: Part III,TV,Unknown,50,Finished Airing,"Mar 3, 1984 to Dec 25, 1985",24 min. per ep.,R+ - Mild Nudity,7.45,2787,1815.0,3776,9404,10,Spring 1984,,,Tokyo Movie Shinsha,"Action, Adventure, Comedy, Seinen",1984
344,Futatsu no Spica,TV,Manga,20,Finished Airing,"Nov 1, 2003 to Mar 27, 2004",25 min. per ep.,PG-13 - Teens 13 or older,7.45,2713,1805.0,4274,6948,53,Fall 2003,NHK,,Group TAC,"Sci-Fi, Supernatural, Drama, School",2003
7479,Karate Baka Ichidai,TV,Manga,47,Finished Airing,"Oct 3, 1973 to Sep 25, 1974",24 min. per ep.,PG-13 - Teens 13 or older,7.45,49,10779.0,9598,480,3,Fall 1973,,Discotek Media,,"Adventure, Historical, Sports, Martial Arts",1973
4752,Vampire Knight: Guilty,TV,Manga,13,Finished Airing,"Oct 7, 2008 to Dec 30, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.45,147441,1836.0,299,235494,3125,Fall 2008,"TV Tokyo, Aniplex",Viz Media,Studio Deen,"Mystery, Supernatural, Drama, Romance, Vampire, Shoujo",2008
5909,Seitokai no Ichizon,TV,Light novel,12,Finished Airing,"Oct 3, 2009 to Dec 19, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.45,59653,1822.0,632,132383,635,Fall 2009,AMG MUSIC,Sentai Filmworks,Studio Deen,"Harem, Comedy, Parody, School",2009
32696,Fukigen na Mononokean,TV,Web manga,13,Finished Airing,"Jun 28, 2016 to Sep 20, 2016",24 min. per ep.,PG-13 - Teens 13 or older,7.45,26464,1804.0,1253,65061,264,Summer 2016,"Square Enix, AT-X, Age Global Networks, Docomo Anime Store, Yomiuri TV Enterprise, Tokuma Japan Communications, Kanon Sound, RAY","Funimation, Crunchyroll",Pierrot Plus,"Comedy, Demons, Supernatural",2016
2942,Sketchbook: Full Color&#039;s,TV,4-koma manga,13,Finished Airing,"Oct 2, 2007 to Dec 25, 2007",23 min. per ep.,G - All Ages,7.44,6535,1868.0,2660,20278,151,Fall 2007,"Media Factory, Shochiku, AT-X, TV Tokyo Music, TYO, Mag Garden",Nozomi Entertainment,Hal Film Maker,"Slice of Life, Comedy",2007
34126,Rewrite 2nd Season,TV,Visual novel,11,Finished Airing,"Jan 14, 2017 to Mar 25, 2017",24 min. per ep.,PG-13 - Teens 13 or older,7.44,24467,1864.0,1345,60270,334,Winter 2017,"Aniplex, Mainichi Broadcasting System, Movic, Visual Art&#039;s, Magic Capsule, ASCII Media Works, Bushiroad, Tokyo MX, BS11, Lawson",,8bit,"Action, Comedy, Supernatural, Romance, Fantasy",2017
16353,Love Lab,TV,Manga,13,Finished Airing,"Jul 5, 2013 to Sep 27, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.44,46120,1854.0,781,110781,423,Summer 2013,"Aniplex, Dentsu, Mainichi Broadcasting System",Sentai Filmworks,Doga Kobo,"Comedy, Romance, School",2013
2820,Time Travel Tondekeman!,TV,Original,39,Finished Airing,"Oct 19, 1989 to Aug 26, 1990",23 min. per ep.,PG-13 - Teens 13 or older,7.44,519,1875.0,7878,1225,11,Fall 1989,,,"Tatsunoko Production, Production Reed, Asahi Production","Action, Kids, Adventure, Comedy",1989
24625,Gundam Build Fighters Try,TV,Original,25,Finished Airing,"Oct 8, 2014 to Apr 1, 2015",25 min. per ep.,G - All Ages,7.44,12879,1847.0,2400,24272,97,Fall 2014,"TV Tokyo, Sotsu",Nozomi Entertainment,Sunrise,"Action, Sci-Fi, Mecha",2014
2228,Honoo no Toukyuuji: Dodge Danpei,TV,Unknown,47,Finished Airing,"Oct 14, 1991 to Sep 21, 1992",25 min. per ep.,PG - Children,7.44,1580,1848.0,6083,2853,13,Fall 1991,"TV Tokyo, Shogakukan Productions, Animation 21",,,"Comedy, Sports",1991
476,Ginban Kaleidoscope,TV,Light novel,12,Finished Airing,"Oct 9, 2005 to Dec 25, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.44,16972,1845.0,1923,35280,157,Fall 2005,Aniplex,,Karaku,"Sports, Supernatural, Drama, Romance",2005
1691,Kaze no Stigma,TV,Light novel,24,Finished Airing,"Apr 13, 2007 to Sep 21, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.44,144743,1851.0,254,269967,1917,Spring 2007,,Funimation,Gonzo,"Action, Magic, Romance, Fantasy, Shounen",2007
14811,GJ-bu,TV,Light novel,12,Finished Airing,"Jan 10, 2013 to Mar 28, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.44,49700,1846.0,782,110782,612,Winter 2013,"VAP, DAX Production, Nippon Television Network",,Doga Kobo,"Comedy, School, Slice of Life",2013
15061,Aikatsu!,TV,Original,178,Finished Airing,"Oct 8, 2012 to Mar 31, 2016",24 min. per ep.,PG - Children,7.44,4795,1837.0,2487,22822,570,Fall 2012,"TV Tokyo, Bandai Visual, Dentsu",,"Sunrise, Bandai Namco Pictures","Music, School, Shoujo, Slice of Life",2012
3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,Original,6,Finished Airing,"Feb 4, 2008 to Jul 7, 2008",45 min. per ep.,R+ - Mild Nudity,7.44,51279,1856.0,709,120731,911,Winter 2008,"VAP, Sotsu, Genco, AT-X, Showgate",Funimation,Xebec,"Action, Sci-Fi, Horror, Supernatural, Shoujo Ai",2008
7662,Shinrei Tantei Yakumo,TV,Novel,13,Finished Airing,"Oct 3, 2010 to Dec 26, 2010",24 min. per ep.,PG-13 - Teens 13 or older,7.44,41283,1866.0,919,93060,499,Fall 2010,"NHK, Sogo Vision, NHK-BS2",Sentai Filmworks,Bee Train,"Horror, Mystery, Shoujo, Supernatural",2010
34086,Tales of Zestiria the X 2nd Season,TV,Game,13,Finished Airing,"Jan 8, 2017 to Apr 29, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.44,36865,1875.0,1016,82900,167,Winter 2017,"Bandai Visual, Lantis, Bandai Namco Entertainment, Anime Consortium Japan",Funimation,ufotable,"Action, Adventure, Magic, Fantasy",2017
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,TV,Original,13,Finished Airing,"Jan 9, 2015 to Apr 3, 2015",24 min. per ep.,PG-13 - Teens 13 or older,7.44,4672,1870.0,3103,14731,59,Winter 2015,"Starchild Records, Mainichi Broadcasting System",,Xebec Zwei,"Action, Drama, Mecha, Military, Sci-Fi",2015
17505,Mushibugyou,TV,Manga,26,Finished Airing,"Apr 8, 2013 to Sep 30, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.44,20862,1857.0,1479,52850,145,Spring 2013,"TV Tokyo, Dentsu, Avex Pictures",,Seven Arcs Pictures,"Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen",2013
1972,Meitantei Holmes,TV,Novel,26,Finished Airing,"Nov 6, 1984 to May 21, 1985",25 min. per ep.,G - All Ages,7.44,1856,1855.0,4737,5403,40,Fall 1984,,"Discotek Media, Geneon Entertainment USA","Studio Gallop, TMS Entertainment","Action, Adventure, Mystery, Comedy, Police",1984
20709,Sabage-bu!,TV,Manga,12,Finished Airing,"Jul 6, 2014 to Sep 21, 2014",23 min. per ep.,PG-13 - Teens 13 or older,7.44,35337,1863.0,927,91973,408,Summer 2014,"Bandai Visual, Lantis, Kodansha, Banpresto, NichiNare",Sentai Filmworks,Pierrot Plus,"Action, Military, Comedy, Shoujo",2014
158,Maria-sama ga Miteru,TV,Light novel,13,Finished Airing,"Jan 8, 2004 to Apr 1, 2004",24 min. per ep.,PG-13 - Teens 13 or older,7.44,14203,1855.0,1759,40592,570,Winter 2004,"Rondo Robe, TV Tokyo Music",Nozomi Entertainment,Studio Deen,"Slice of Life, Drama, Romance, Shoujo, Shoujo Ai",2004
2903,Sakigake!! Otokojuku,TV,Manga,34,Finished Airing,"Feb 25, 1988 to Nov 14, 1988",24 min. per ep.,R - 17+ (violence & profanity),7.44,1489,1864.0,4432,6362,58,Winter 1988,Lantis,,Toei Animation,"Action, Comedy, Martial Arts, School, Shounen",1988
483,Kurau Phantom Memory,TV,Original,24,Finished Airing,"Jun 25, 2004 to Dec 16, 2004",23 min. per ep.,PG-13 - Teens 13 or older,7.43,5776,1895.0,2577,21357,118,Summer 2004,"TV Asahi, Media Factory, Victor Entertainment","ADV Films, Funimation",Bones,"Action, Sci-Fi, Space, Super Power, Drama",2004
19291,Pokemon XY,TV,Game,93,Finished Airing,"Oct 17, 2013 to Oct 22, 2015",23 min. per ep.,PG - Children,7.43,22409,1902.0,1564,48383,243,Fall 2013,TV Tokyo,The Pokemon Company International,OLM,"Action, Adventure, Comedy, Fantasy, Kids",2013
1744,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,172,Finished Airing,"Apr 6, 2002 to Sep 27, 2005",21 min. per ep.,G - All Ages,7.43,4293,1915.0,3546,10915,111,Spring 2002,Trinity Sound,Viz Media,Studio Hibari,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",2002
2927,Kimikiss Pure Rouge,TV,Visual novel,24,Finished Airing,"Oct 7, 2007 to Mar 23, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.43,31785,1891.0,1214,67070,297,Fall 2007,"Bandai Visual, Lantis",Sentai Filmworks,J.C.Staff,"Drama, Romance, School",2007
2361,Sei Juushi Bismarck,TV,Original,51,Finished Airing,"Oct 7, 1984 to Sep 29, 1985",24 min. per ep.,PG-13 - Teens 13 or older,7.43,1665,1904.0,5629,3487,28,Fall 1984,Nippon Television Network,,Studio Pierrot,"Action, Sci-Fi, Adventure, Space, Mecha",1984
30016,Nanbaka,TV,Web manga,13,Finished Airing,"Oct 5, 2016 to Dec 28, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.43,49274,1899.0,667,125589,796,Fall 2016,"Nihon Ad Systems, DAX Production, Sony Music Communications, comico, Tokuma Japan Communications, Nelke Planning",Funimation,Satelight,"Action, Comedy, Drama",2016
14833,Maoyuu Maou Yuusha,TV,Light novel,12,Finished Airing,"Jan 5, 2013 to Mar 30, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.43,108649,1898.0,315,226924,753,Winter 2013,"Genco, Animax",Sentai Filmworks,Arms,"Adventure, Demons, Fantasy, Historical, Romance",2013
1655,Nerima Daikon Brothers,TV,Unknown,12,Finished Airing,"Jan 9, 2006 to Mar 27, 2006",24 min. per ep.,R+ - Mild Nudity,7.43,2620,1901.0,4447,6289,66,Winter 2006,Aniplex,"ADV Films, Funimation",Studio Hibari,"Comedy, Music",2006
168,s.CRY.ed,TV,Original,26,Finished Airing,"Jul 4, 2001 to Dec 26, 2001",24 min. per ep.,PG-13 - Teens 13 or older,7.43,29622,1904.0,1339,60651,600,Summer 2001,Yomiko Advertising,"Bandai Entertainment, Sentai Filmworks",Sunrise,"Action, Sci-Fi, Adventure, Super Power, Drama",2001
5684,Fresh Precure!,TV,Original,50,Finished Airing,"Feb 1, 2009 to Jan 30, 2010",25 min. per ep.,G - All Ages,7.43,2983,1886.0,3883,8777,109,Winter 2009,,,Toei Animation,"Action, Slice of Life, Fantasy, Magic, Comedy, Shoujo",2009
5832,Tiger Mask Nisei,TV,Manga,33,Finished Airing,"Apr 20, 1981 to Jan 18, 1982",24 min. per ep.,R - 17+ (violence & profanity),7.43,1568,1912.0,5810,3206,10,Spring 1981,,,Toei Animation,"Action, Sports, Drama",1981
1590,Legendz: Yomigaeru Ryuuou Densetsu,TV,Unknown,50,Finished Airing,"Apr 4, 2004 to Mar 27, 2005",24 min. per ep.,G - All Ages,7.43,568,1894.0,7128,1760,32,Spring 2004,,,Studio Gallop,"Action, Adventure, Fantasy, Comedy",2004
31722,Nanatsu no Taizai: Seisen no Shirushi,TV,Manga,4,Finished Airing,"Aug 28, 2016 to Sep 18, 2016",24 min. per ep.,PG-13 - Teens 13 or older,7.43,86332,1898.0,456,175620,315,Summer 2016,"Aniplex, Dentsu, Kodansha, Movic",,A-1 Pictures,"Action, Adventure, Supernatural, Magic, Ecchi, Fantasy, Shounen",2016
764,Zoids Shinseiki/Zero,TV,Unknown,26,Finished Airing,"Jan 6, 2001 to Jun 30, 2001",24 min. per ep.,PG - Children,7.43,11106,1917.0,2716,19335,118,Winter 2001,,Viz Media,Xebec,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",2001
20509,Fate/kaleid liner Prisma☆Illya 2wei!,TV,Manga,10,Finished Airing,"Jul 10, 2014 to Sep 11, 2014",23 min. per ep.,PG-13 - Teens 13 or older,7.43,43605,1888.0,1012,83078,196,Summer 2014,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Tokyo MX, Kadokawa Media House",Sentai Filmworks,Silver Link.,"Action, Comedy, Magic, Fantasy",2014
34915,The iDOLM@STER SideM,TV,Game,13,Finished Airing,"Oct 7, 2017 to Dec 30, 2017",24 min. per ep.,PG-13 - Teens 13 or older,7.43,2913,1911.0,3539,10953,92,Fall 2017,"Aniplex, Lantis, Bandai Namco Live Creative, Bandai Namco Entertainment, ABC Animation",,A-1 Pictures,Music,2017
198,Speed Grapher,TV,Original,24,Finished Airing,"Apr 8, 2005 to Sep 30, 2005",23 min. per ep.,R+ - Mild Nudity,7.43,29677,1910.0,1073,77378,537,Spring 2005,"TV Asahi, WAO World, TAP",Funimation,Gonzo,"Action, Mystery, Super Power",2005
15911,Yuyushiki,TV,4-koma manga,12,Finished Airing,"Apr 10, 2013 to Jun 26, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.43,25828,1915.0,1235,65794,469,Spring 2013,"Geneon Universal Entertainment, Magic Capsule, Showgate, Houbunsha, Exit Tunes",Sentai Filmworks,Kinema Citrus,"Comedy, School, Seinen, Slice of Life",2013
4038,Zettai Karen Children,TV,Manga,51,Finished Airing,"Apr 6, 2008 to Mar 29, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.43,7939,1916.0,2059,31400,95,Spring 2008,"TV Tokyo, Geneon Universal Entertainment, Shogakukan Productions, Half H.P Studio",Sentai Filmworks,SynergySP,"Action, Comedy, Supernatural, Shounen",2008
50,Aa! Megami-sama! (TV),TV,Manga,24,Finished Airing,"Jan 7, 2005 to Jul 8, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.43,57264,1881.0,769,112066,1011,Winter 2005,"Bandai Visual, TBS","Media Blasters, NYAV Post",AIC,"Comedy, Supernatural, Magic, Romance, Seinen",2005
633,Legend of Basara,TV,Manga,13,Finished Airing,"Apr 3, 1998 to Jun 26, 1998",24 min. per ep.,PG-13 - Teens 13 or older,7.42,2604,1936.0,4168,7425,61,Spring 1998,KSS,,,"Adventure, Romance, Drama, Shoujo",1998
238,Rekka no Honoo,TV,Manga,42,Finished Airing,"Jul 19, 1997 to Jul 10, 1998",23 min. per ep.,PG-13 - Teens 13 or older,7.42,18254,1948.0,1730,41792,219,Summer 1997,Fuji TV,"Viz Media, Discotek Media",Studio Pierrot,"Action, Adventure, Martial Arts, Shounen, Super Power",1997
527,Pokemon,TV,Game,276,Finished Airing,"Apr 1, 1997 to Nov 14, 2002",24 min. per ep.,PG - Children,7.42,171170,1946.0,214,298374,3737,Spring 1997,"TV Tokyo, TV Tokyo Music, Studio Jack","Viz Media, 4Kids Entertainment",OLM,"Action, Adventure, Comedy, Kids, Fantasy",1997
4884,Tales of the Abyss,TV,Game,26,Finished Airing,"Oct 3, 2008 to Mar 28, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.42,37488,1953.0,941,90232,565,Fall 2008,"Bandai Visual, Animax, Bandai Namco Games, Atelier Musa","Funimation, Bandai Entertainment",Sunrise,"Adventure, Drama, Fantasy",2008
714,High School! Kimengumi,TV,Unknown,86,Finished Airing,"Oct 20, 1985 to Oct 3, 1987",25 min. per ep.,None,7.42,562,1934.0,7108,1779,12,Fall 1985,"Studio Comet, Tsuchida Productions",,,"Comedy, Parody, Romance, School, Shounen",1985
18229,Gatchaman Crowds,TV,Original,12,Finished Airing,"Jul 13, 2013 to Sep 28, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.42,50861,1929.0,631,132833,1109,Summer 2013,"VAP, DAX Production, Nippon Television Network",Sentai Filmworks,Tatsunoko Production,"Sci-Fi, Adventure",2013
1684,Dotto Koni-chan,TV,Original,26,Finished Airing,"Nov 26, 2000 to May 29, 2001",25 min. per ep.,None,7.42,846,1927.0,7123,1768,12,Fall 2000,"Genco, Animax",,Shaft,Comedy,2000
2253,Mazinger Z,TV,Manga,92,Finished Airing,"Dec 3, 1972 to Sep 1, 1974",25 min. per ep.,PG-13 - Teens 13 or older,7.42,2861,1941.0,3997,8184,75,Winter 1973,Dynamic Planning,Discotek Media,Toei Animation,"Action, Drama, Mecha, Sci-Fi, Shounen",1973
10396,Ben-To,TV,Light novel,12,Finished Airing,"Oct 9, 2011 to Dec 25, 2011",24 min. per ep.,PG-13 - Teens 13 or older,7.42,104118,1922.0,388,195551,858,Fall 2011,"Pony Canyon, AT-X, Magic Capsule, Bulls Eye",Funimation,David Production,"Action, Comedy, Martial Arts",2011
878,Zegapain,TV,Original,26,Finished Airing,"Apr 6, 2006 to Sep 28, 2006",23 min. per ep.,PG-13 - Teens 13 or older,7.42,8079,1957.0,2382,24621,148,Spring 2006,"TV Tokyo, Dentsu, Atelier Musa","Bandai Entertainment, Sentai Filmworks",Sunrise,"Action, Mecha, Romance, Sci-Fi",2006
101,Air,TV,Visual novel,12,Finished Airing,"Jan 7, 2005 to Mar 25, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.42,116985,1919.0,340,215538,2547,Winter 2005,"Pony Canyon, TBS, Movic","ADV Films, Funimation",Kyoto Animation,"Slice of Life, Supernatural, Drama, Romance",2005
710,Rec,TV,Manga,9,Finished Airing,"Feb 3, 2006 to Mar 31, 2006",13 min. per ep.,PG-13 - Teens 13 or older,7.42,44074,1947.0,1026,81676,291,Winter 2006,TBS,,Shaft,"Comedy, Drama, Romance",2006
15863,Ginga Kikoutai Majestic Prince,TV,Manga,24,Finished Airing,"Apr 4, 2013 to Sep 19, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.42,17265,1931.0,1731,41708,130,Spring 2013,"TV Tokyo, Sotsu, Kadokawa Shoten, KlockWorx, Bandai Namco Games, TOHO animation",Sentai Filmworks,"Doga Kobo, Orange","Action, Mecha, School, Sci-Fi, Seinen, Space",2013
573,Saber Marionette J,TV,Original,25,Finished Airing,"Oct 1, 1996 to Mar 25, 1997",25 min. per ep.,PG-13 - Teens 13 or older,7.42,9880,1950.0,2610,20979,149,Fall 1996,"TV Tokyo, Bandai Visual, Hal Film Maker, Sotsu",Bandai Entertainment,Studio Junio,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",1996
25157,Trinity Seven,TV,Manga,12,Finished Airing,"Oct 8, 2014 to Dec 24, 2014",24 min. per ep.,PG-13 - Teens 13 or older,7.42,187844,1955.0,162,341886,2350,Fall 2014,"TV Tokyo, Sotsu, Plum, Kadokawa Shoten, AT-X, Studio Mausu, Avex Pictures, Q-Tec, Docomo Anime Store, DeNA",Sentai Filmworks,Seven Arcs Pictures,"Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen",2014
18041,Rozen Maiden (2013),TV,Manga,13,Finished Airing,"Jul 5, 2013 to Sep 27, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.42,22606,1949.0,1447,54673,184,Summer 2013,TBS,Sentai Filmworks,Studio Deen,"Action, Comedy, Drama, Magic, Seinen",2013
4551,Hakushaku to Yousei,TV,Light novel,12,Finished Airing,"Sep 29, 2008 to Dec 24, 2008",25 min. per ep.,PG-13 - Teens 13 or older,7.42,36713,1932.0,1070,77569,556,Fall 2008,,Discotek Media,Artland,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo",2008
5273,Miracle Giants Doumu-kun,TV,Unknown,49,Finished Airing,"Apr 2, 1989 to Mar 25, 1990",25 min. per ep.,PG - Children,7.42,325,1942.0,8452,911,3,Spring 1989,"Studio Gallop, Yomiko Advertising",,,Sports,1989
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,Manga,12,Finished Airing,"Aug 5, 2006 to Oct 21, 2006",5 min. per ep.,PG-13 - Teens 13 or older,7.42,917,1940.0,6632,2221,2,Summer 2006,"Bandai Visual, SKY Perfect Well Think, Kids Station, DAX Production",,Artland,Comedy,2006
287,Grappler Baki (TV),TV,Manga,24,Finished Airing,"Jan 9, 2001 to Jun 26, 2001",25 min. per ep.,PG-13 - Teens 13 or older,7.42,15617,1932.0,2053,31581,250,Winter 2001,Free-Will,Funimation,Group TAC,"Action, Sports, Martial Arts, Shounen",2001
27,Trinity Blood,TV,Light novel,24,Finished Airing,"Apr 29, 2005 to Oct 28, 2005",24 min. per ep.,R - 17+ (violence & profanity),7.41,59596,1998.0,638,131899,1378,Spring 2005,,Funimation,Gonzo,"Action, Supernatural, Vampire",2005
855,Strawberry Panic,TV,Other,26,Finished Airing,"Apr 4, 2006 to Sep 26, 2006",25 min. per ep.,PG-13 - Teens 13 or older,7.41,38116,1994.0,959,88082,1661,Spring 2006,"Lantis, Dwango",Media Blasters,"Madhouse, Imagin","Drama, Romance, School, Shoujo Ai",2006
6676,Asura Cryin&#039; 2,TV,Light novel,13,Finished Airing,"Oct 1, 2009 to Dec 24, 2009",24 min. per ep.,PG-13 - Teens 13 or older,7.41,26499,1962.0,1542,49566,107,Fall 2009,"TV Tokyo, Starchild Records, Raku High Student Council",,Seven Arcs,"Action, Supernatural, Mecha",2009
